id	key	name	POIconv	mass	Cx	Cy	Cz	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Ipoint	sigma_mass	sigma_Cx	sigma_Cy	sigma_Cz	sigma_Ixx	sigma_Iyy	sigma_Izz	sigma_Ixy	sigma_Ixz	sigma_Iyz
C.1.1.2.3.1.5.2	C.00001.00001.00002.00003.00001.00005.00002	Part 208	-	0.06942617495777086	91.56149867922068	63.96658178418875	-60.67341645248234	0.07283614190677053	0.0762629662462501	0.08098728686827261	0.00983192775955202	-0.0019387864821624144	0.001152984632487434	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.1.1	C.00001.00001.00002.00003.00002.00001.00001	Part 209	+	0.13887204244593157	89.26507718861103	36.58494339324534	-79.73456969484687	0.14514116367016228	0.14596382733371122	0.14465895499196033	0.005346107723156964	0.0015761853435010964	-0.0037011263911777134	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.1.2	C.00001.00001.00002.00003.00002.00001.00002	Part 210	+	0.697480263418518	2.2660118993371725	-53.27062103897333	-49.074615351855755	0.9396640060114518	0.8412246628530119	0.962606489559149	0.020095831167865057	-0.07976675379093173	0.029116783923820194	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.2.1	C.00001.00001.00002.00003.00002.00002.00001	Part 211	+	0.7717454422237352	-87.09769323468208	57.12637607939541	-47.994602378457785	1.021487361083056	1.0702934663447334	1.1697831672251717	-0.04207693301034161	0.04459838752703561	0.10953832114419812	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.2.2	C.00001.00001.00002.00003.00002.00002.00002	Part 212	+	0.11227221190836281	-99.41370082087815	97.38592957146466	-29.90108672529459	0.15903547245720948	0.14521923226222264	0.14012225356268734	0.004382316501913142	0.002159721094211143	-0.0019180314823680834	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.2.3	C.00001.00001.00002.00003.00002.00002.00003	Part 213	+	0.1452233827507589	69.70235966145992	-99.04682179912925	-4.038118151947856	0.16467064719103577	0.16516332636656902	0.16574756405439617	6.73015669809325e-5	8.064859573860474e-4	9.45429883206804e-5	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.3.1	C.00001.00001.00002.00003.00002.00003.00001	Part 214	-	0.9044022637305316	-73.1652638874948	47.319724690169096	-9.99916298314929	0.9492325947565305	0.9360320524630835	0.8839911821577315	0.009948496644084932	0.019967147101891583	-0.025267237121970227	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.3.2	C.00001.00001.00002.00003.00002.00003.00002	Part 215	-	0.2961221624750178	57.75272874161601	23.951233038678765	2.959229564294219	0.3626336955522084	0.3879335935391537	0.3270495279040912	0.013342437011175195	0.020906812089557816	-0.027296757254632677	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.3.3	C.00001.00001.00002.00003.00002.00003.00003	Part 216	+	0.22443272114475257	-4.827612871304154	99.99984567984939	-53.286241833120584	0.26050450990952745	0.28602244937862803	0.2639115457422525	0.02205493497426421	-0.004006234463396817	0.005434384403010348	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.3.4	C.00001.00001.00002.00003.00002.00003.00004	Part 217	+	0.3628422315439675	-91.83305935002863	73.45646698959172	86.74204144626856	0.4874537378145461	0.48705138601994724	0.44344065095010604	-0.0049053120278111425	0.0156571873612094	-0.016236185597347543	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.3.5	C.00001.00001.00002.00003.00002.00003.00005	Part 218	-	0.5219580342152622	-86.63846324197948	29.20695743523538	84.14441836066544	0.7293026154351471	0.735436075843346	0.7321682560002494	-0.009181125230816344	-0.006440108924525716	-0.006741881939528966	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.4.1	C.00001.00001.00002.00003.00002.00004.00001	Part 219	+	0.9988584387758747	-42.60098938830197	-68.97324780002236	10.626331716775894	1.3874784053624771	1.307586360478764	1.256634479098342	-0.13110482560099634	0.04625486455079787	0.016983430869299314	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.4.2	C.00001.00001.00002.00003.00002.00004.00002	Part 220	+	0.5840093918405473	46.205307403579354	-58.744016010314226	47.29798976331949	0.7925765243026777	0.837003196750336	0.7932874879269525	-0.036248160328857026	-0.043563745725989436	-0.04072657822490108	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.2.4.3	C.00001.00001.00002.00003.00002.00004.00003	Part 221	+	0.9989164593699388	90.2907453943044	46.59674004651606	69.82713281176984	1.1095701631112358	1.1100416041463839	1.112370446975694	-0.017234259898404644	0.018538264519253334	0.01709519954696141	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.1.1	C.00001.00001.00002.00003.00003.00001.00001	Part 222	+	0.6981337218536064	67.63584432192147	73.54285116307437	-92.03836084343493	0.8445897074929012	0.8524050803617161	0.8139248541718875	-0.013188904285200972	0.0015370608965754537	-0.06759867719942336	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.1.2	C.00001.00001.00002.00003.00003.00001.00002	Part 223	+	0.9647084078663029	78.57757876627147	-56.53379508294165	92.2572017647326	1.119175687159004	1.2611308568725628	1.0751581449878107	-0.03904206589218167	0.027826538221908642	0.07962088554850537	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.1.3	C.00001.00001.00002.00003.00003.00001.00003	Part 224	-	0.9123147654340137	25.994484685361385	-59.17880036868155	75.86501985788345	0.9567876611695977	0.9558885021706184	0.8850765849763327	0.0030148245862326043	0.03158207208613933	0.01556459289111984	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.1.4	C.00001.00001.00002.00003.00003.00001.00004	Part 225	+	0.9164974176930264	34.91646875627339	90.33616781234741	72.14552643708885	1.1165697394666352	1.1605305403015118	1.2445897060531552	0.05241478792559159	0.07428953166550448	-0.11462705715255231	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.2.1	C.00001.00001.00002.00003.00003.00002.00001	Part 226	-	0.9521157774229069	27.95442072674632	-17.813743744045496	-96.69689703732729	1.371600012959723	1.2419443960559506	1.342665845706661	-0.07520682467824574	-0.007326237124911683	0.04274520311737465	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.2.2	C.00001.00001.00002.00003.00003.00002.00002	Part 227	+	0.9317316875497345	-51.0455621406436	-4.449240770190954	-37.096175737679005	1.2477798228030526	1.1724668222578458	1.2328642761254631	0.020919445093805503	0.032715710235393367	0.07338760775987871	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.2.3	C.00001.00001.00002.00003.00003.00002.00003	Part 228	-	0.6940943061190191	-54.334507742896676	87.44880226440728	-52.77128373272717	0.7778768636204603	0.8285365676523015	0.786388175813045	0.042779019462823	0.05916467742656986	-0.040436065287044694	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.2.4	C.00001.00001.00002.00003.00003.00002.00004	Part 229	-	0.6398391010495834	98.3718675095588	-42.11589437909424	-80.6726023554802	0.8736377868553544	0.8523942566839732	0.8865886617287865	0.007195729646190966	0.0664610558232108	0.03868451980895579	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.3.1	C.00001.00001.00002.00003.00003.00003.00001	Part 230	+	0.4732876319605857	-31.702012661844492	-35.20986712537706	-80.42764598503709	0.5776282630512082	0.612928435004331	0.657295392667476	0.047315951687357305	-0.020987713309808802	-0.025580359002634334	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.3.2	C.00001.00001.00002.00003.00003.00003.00002	Part 231	+	0.5742559182213154	-95.85042209364474	-57.96284284442663	1.2327832635492086	0.6094341659991354	0.5918451796024123	0.5940358472508244	-0.008256612516430856	-0.00900113820804338	-0.0053345997541966	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.4.1	C.00001.00001.00002.00003.00003.00004.00001	Part 232	-	0.04330555290146731	-25.640655355527997	-28.993777837604284	75.9551013354212	0.043565605630665215	0.048302207446119176	0.05053253801369557	0.0033737695972688793	-0.003095254732756547	-7.330748379831833e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.3.4.2	C.00001.00001.00002.00003.00003.00004.00002	Part 233	+	0.9409028713845182	54.69717029482126	-13.32787531428039	55.245862528681755	1.111065119286856	1.2257314538222586	0.9732723834667619	-0.05047023546156895	-0.0034150040870669952	-2.3428343943622182e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.1.1	C.00001.00001.00002.00003.00004.00001.00001	Part 234	+	0.2811081306487322	-27.522867592051625	59.66183729469776	19.088839506730437	0.4283722611925715	0.4406517655099938	0.4294795600464828	0.013364300055362094	0.007087496858972354	-0.013233216165753982	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.1.2	C.00001.00001.00002.00003.00004.00001.00002	Part 235	-	0.07347928326041438	-94.68974452465773	-51.4374659396708	-27.355687180534005	0.09184769553994289	0.08356440776952441	0.0973344283336313	0.0017784309639501618	-0.001244502880692563	0.004280943903010156	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.1.3	C.00001.00001.00002.00003.00004.00001.00003	Part 236	-	0.862738692422863	94.40713622607291	68.24324573390186	99.64995072223246	1.1817757892294176	1.257720481406359	1.0375093898927759	0.03869749474441674	0.0025811752327822715	0.027866661974746687	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.1.4	C.00001.00001.00002.00003.00004.00001.00004	Part 237	-	0.9244204802676104	-93.82002893835306	28.217578772455454	-48.54828384704888	1.291964255238476	1.2932585161554613	1.4997073295702223	0.006319896740008379	-0.06675934375577333	-0.02549416487631085	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.2.1	C.00001.00001.00002.00003.00004.00002.00001	Part 238	+	0.0019436514207627625	-68.10006583109498	9.63552058674395	98.50059025920928	0.002584144316889135	0.002689371680209796	0.00271806309481121	-8.529725864750898e-5	-3.44165367412081e-5	5.08053796833044e-5	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.2.2	C.00001.00001.00002.00003.00004.00002.00002	Part 239	+	0.9790661035573576	-73.9092618227005	88.23915966786444	3.864906867966056	1.2407586676459126	1.2054609125229616	1.275079346344032	-0.036854777886873635	0.061095103961103514	0.07972386482844457	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.4.2.3	C.00001.00001.00002.00003.00004.00002.00003	Part 240	-	0.2003024841635488	-93.90502953901887	34.372543124482036	49.69749189913273	0.28662027833267745	0.29221896998465985	0.2688814984333837	0.012961118038136304	0.001663460913538437	0.001974934410863552	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.5.1.1	C.00001.00001.00002.00003.00005.00001.00001	Part 241	-	0.40747015800722874	60.78723571263254	32.55494451150298	-21.33576483465731	0.4791398664944725	0.4639180009684186	0.4648673295844197	0.026220854424162734	0.031630515653453	0.012390263391158172	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.5.1.2	C.00001.00001.00002.00003.00005.00001.00002	Part 242	+	0.2652896823133342	63.52602634578943	-85.54996876046062	13.051589811220765	0.3076657600595202	0.2772827945777175	0.32772355994094815	0.007565802376756121	0.003281872609789513	5.56871355465161e-4	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
C.1.1.2.3.5.2.1	C.00001.00001.00002.00003.00005.00002.00001	Part 243	-	0.6740902617666871	6.337791075929999	-39.97856080532074	-41.56942963600159	0.9120442700703385	0.8352067696535924	0.8566534960006296	0.10909237505333497	-0.07060637082347898	-0.0173487109896762	FALSE	0.28909372274994966	28.721044428837228	28.23690002309109	29.057750463592832	0.37074144170588635	0.3723953238821935	0.37017423652493897	0.02351283871158888	0.022566176940390956	0.02209918015384651
